"Date","Price","Open","High","Low","Vol.","Change %"
"12/12/2019","81.93","81.25","82.19","81.04","15.56M","0.89%"
"12/11/2019","81.21","80.78","81.28","80.58","9.07M","0.63%"
"12/10/2019","80.70","80.79","81.03","80.56","9.05M","-0.12%"
"12/09/2019","80.80","80.88","81.10","80.76","7.27M","-0.38%"
"12/06/2019","81.11","80.89","81.26","80.86","8.97M","1.21%"
"12/05/2019","80.14","80.27","80.33","79.79","18.54M","0.02%"
"12/04/2019","80.12","80.23","80.90","80.04","16.09M","0.39%"
"12/03/2019","79.81","79.84","79.88","79.26","20.42M","-1.09%"
"12/02/2019","80.69","82.03","82.15","80.65","18.28M","-1.65%"
"11/29/2019","82.04","82.32","82.32","81.90","5.65M","-0.46%"
"11/27/2019","82.42","82.44","82.45","82.10","9.19M","-0.10%"
"11/26/2019","82.50","82.34","82.65","82.18","6.07M","0.29%"
"11/25/2019","82.26","81.97","82.42","81.76","9.19M","0.72%"
"11/22/2019","81.67","81.45","81.69","81.19","5.21M","0.52%"
"11/21/2019","81.25","81.29","81.51","81.00","6.09M","-0.04%"
"11/20/2019","81.28","81.67","81.86","80.96","14.73M","-0.79%"
"11/19/2019","81.93","82.26","82.33","81.75","9.19M","-0.09%"
"11/18/2019","82.00","82.16","82.16","81.83","5.12M","-0.38%"
"11/15/2019","82.31","82.17","82.48","82.10","6.15M","0.73%"
"11/14/2019","81.71","81.29","81.88","81.28","7.36M","0.32%"
"11/13/2019","81.45","81.46","81.75","81.20","9.89M","-0.42%"
"11/12/2019","81.79","81.93","82.17","81.62","8.29M","-0.01%"
"11/11/2019","81.80","81.26","81.92","81.13","5.80M","0.05%"
"11/08/2019","81.76","81.48","81.76","81.23","6.32M","0.13%"
"11/07/2019","81.65","81.80","82.18","81.52","10.30M","0.34%"
"11/06/2019","81.37","81.25","81.38","80.90","12.25M","0.06%"
"11/05/2019","81.32","81.30","81.68","81.08","14.92M","0.21%"
"11/04/2019","81.15","80.66","81.18","80.66","15.29M","1.16%"
"11/01/2019","80.22","79.06","80.22","79.01","19.66M","2.18%"
"10/31/2019","78.51","79.12","79.12","78.11","10.69M","-1.07%"
"10/30/2019","79.36","79.23","79.43","78.80","9.21M","0.35%"
"10/29/2019","79.08","78.50","79.29","78.40","10.43M","0.33%"
"10/28/2019","78.82","78.77","79.23","78.76","8.14M","0.28%"
"10/25/2019","78.60","78.09","78.78","78.05","7.72M","0.63%"
"10/24/2019","78.11","78.13","78.22","77.55","8.41M","0.14%"
"10/23/2019","78.00","77.98","78.05","77.67","7.39M","-0.01%"
"10/22/2019","78.01","77.49","78.24","77.20","11.37M","0.79%"
"10/21/2019","77.40","77.23","77.57","77.11","8.43M","0.60%"
"10/18/2019","76.94","77.44","77.60","76.86","9.69M","-0.86%"
"10/17/2019","77.61","77.67","78.19","77.54","7.98M","0.49%"
"10/16/2019","77.23","77.13","77.62","77.09","8.80M","-0.05%"
"10/15/2019","77.27","76.79","77.57","76.63","8.99M","0.81%"
"10/14/2019","76.65","76.65","76.87","76.41","4.86M","-0.20%"
"10/11/2019","76.80","76.38","77.48","76.18","16.25M","1.88%"
"10/10/2019","75.38","74.55","75.65","74.55","9.32M","0.91%"
"10/09/2019","74.70","74.68","75.00","74.28","6.27M","0.85%"
"10/08/2019","74.07","74.47","74.87","74.02","11.58M","-1.54%"
"10/07/2019","75.23","75.38","75.87","75.07","7.31M","-0.50%"
"10/04/2019","75.61","74.88","75.70","74.80","9.18M","1.04%"
"10/03/2019","74.83","74.17","74.85","73.18","16.64M","0.66%"
"10/02/2019","74.34","75.12","75.13","73.79","12.50M","-1.89%"
"10/01/2019","75.77","77.91","78.24","75.69","15.98M","-2.40%"
"09/30/2019","77.63","77.61","77.89","77.61","6.23M","0.14%"
"09/27/2019","77.52","78.09","78.18","77.16","10.23M","-0.40%"
"09/26/2019","77.83","77.85","78.08","77.42","9.60M","0.14%"
"09/25/2019","77.72","77.34","77.87","77.07","10.00M","0.65%"
"09/24/2019","77.22","78.00","78.19","76.83","11.89M","-0.57%"
"09/23/2019","77.66","77.50","77.94","77.22","14.48M","-0.19%"
"09/20/2019","77.81","78.39","78.66","77.59","10.49M","-1.16%"
"09/19/2019","78.72","79.09","79.34","78.68","5.08M","-0.51%"
"09/18/2019","79.12","78.78","79.16","78.24","8.09M","-0.15%"
"09/17/2019","79.24","79.09","79.31","78.67","6.25M","-0.05%"
"09/16/2019","79.28","79.12","79.41","78.94","8.01M","-0.09%"
"09/13/2019","79.35","79.28","79.79","79.25","9.36M","0.54%"
"09/12/2019","78.92","79.09","79.30","78.56","18.67M","0.06%"
"09/11/2019","78.87","78.30","78.92","77.88","14.26M","0.93%"
"09/10/2019","78.14","77.23","78.16","76.95","9.49M","0.92%"
"09/09/2019","77.43","77.38","77.78","77.25","8.08M","0.30%"
"09/06/2019","77.20","77.33","77.46","76.97","6.94M","0.21%"
"09/05/2019","77.04","76.59","77.60","76.54","14.27M","1.80%"
"09/04/2019","75.68","75.33","75.76","74.73","9.27M","1.27%"
"09/03/2019","74.73","75.04","75.80","74.26","12.79M","-1.36%"
"08/30/2019","75.76","75.95","76.26","75.61","7.50M","0.41%"
"08/29/2019","75.45","75.00","75.62","74.70","10.65M","1.71%"
"08/28/2019","74.18","73.08","74.18","72.77","11.92M","1.23%"
"08/27/2019","73.28","74.05","74.08","73.11","9.94M","-0.52%"
"08/26/2019","73.66","73.97","74.09","73.02","14.04M","0.74%"
"08/23/2019","73.12","74.66","75.22","72.77","26.48M","-2.68%"
"08/22/2019","75.13","75.23","75.54","74.56","7.69M","0.15%"
"08/21/2019","75.02","75.13","75.35","74.90","5.40M","0.62%"
"08/20/2019","74.56","74.86","75.03","74.50","4.70M","-0.59%"
"08/19/2019","75.00","75.18","75.32","74.87","4.26M","0.94%"
"08/16/2019","74.30","73.49","74.45","73.41","9.58M","1.93%"
"08/15/2019","72.89","73.09","73.10","72.19","11.98M","-0.11%"
"08/14/2019","72.97","74.12","74.27","72.89","13.65M","-3.06%"
"08/13/2019","75.27","74.29","76.03","74.15","14.38M","1.20%"
"08/12/2019","74.38","74.89","75.15","74.14","15.56M","-1.38%"
"08/09/2019","75.42","75.78","75.86","74.98","8.21M","-0.84%"
"08/08/2019","76.06","75.12","76.11","75.03","9.35M","1.70%"
"08/07/2019","74.79","73.86","74.93","73.32","15.60M","-0.05%"
"08/06/2019","74.83","74.23","74.89","73.88","11.76M","1.51%"
"08/05/2019","73.72","74.62","74.63","73.08","14.51M","-2.77%"
"08/02/2019","75.82","76.05","76.21","75.30","12.99M","-0.64%"
"08/01/2019","76.31","77.68","78.28","76.17","18.67M","-1.94%"
"07/31/2019","77.82","78.74","78.90","77.22","12.49M","-1.12%"
"07/30/2019","78.70","77.87","78.70","77.60","7.07M","0.43%"
"07/29/2019","78.36","78.41","78.55","78.23","5.39M","-0.18%"
"07/26/2019","78.50","78.52","78.70","78.24","6.15M","-0.22%"
"07/25/2019","78.67","78.83","79.07","78.32","8.76M","-0.20%"
"07/24/2019","78.83","77.85","79.02","77.83","8.69M","0.43%"
"07/23/2019","78.49","78.08","78.52","77.76","10.28M","1.26%"
"07/22/2019","77.51","77.59","77.91","77.26","8.45M","0.08%"
"07/19/2019","77.45","77.53","77.92","77.39","7.60M","0.55%"
"07/18/2019","77.03","76.94","77.14","76.56","6.65M","0.18%"
"07/17/2019","76.89","78.12","78.19","76.86","11.24M","-2.14%"
"07/16/2019","78.57","78.06","78.78","78.06","8.12M","0.64%"
"07/15/2019","78.07","78.39","78.39","77.96","4.45M","-0.41%"
"07/12/2019","78.39","77.30","78.41","77.30","12.15M","1.75%"
"07/11/2019","77.04","76.50","77.05","76.38","7.39M","0.68%"
"07/10/2019","76.52","76.92","77.26","76.45","10.12M","-0.23%"
"07/09/2019","76.70","76.40","76.79","76.28","10.14M","-0.22%"
"07/08/2019","76.87","77.04","77.27","76.67","6.04M","-0.83%"
"07/05/2019","77.51","77.46","77.51","76.45","6.39M","-0.40%"
"07/03/2019","77.82","77.64","77.85","77.36","8.09M","0.56%"
"07/02/2019","77.39","77.57","77.67","77.21","9.24M","-0.13%"
"07/01/2019","77.49","78.05","78.44","77.16","10.32M","0.09%"
